ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
SPY,20260102,202601,10:00,600,zero_dte,PUT,0.6860588802294576,0.18171030296896865,0.6860588802294576,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260105,202601,12:45,765,zero_dte,PUT,0.40251874086712813,0.3201193643152038,0.40251874086712813,0.5,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260106,202601,11:00,660,zero_dte,PUT,0.4103078637396233,0.322904607488186,0.4103078637396233,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260107,202601,11:00,660,zero_dte,PUT,0.39517158806206487,0.29702282301678623,0.39517158806206487,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260108,202601,10:15,615,zero_dte,PUT,0.40025394345576665,0.24382286944243622,0.40025394345576665,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260109,202601,10:00,600,zero_dte,CALL,0.3929769004782197,0.3929769004782197,0.2868313144863537,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260112,202601,10:00,600,zero_dte,PUT,0.6247896946834106,0.17271540129094104,0.6247896946834106,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260113,202601,10:00,600,zero_dte,PUT,0.6529472979405375,0.3004487449700139,0.6529472979405375,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260114,202601,10:00,600,zero_dte,CALL,0.41986255326885075,0.41986255326885075,0.17637745175417505,0.5,-0.3,0.5,thr0.393_maxday1,202601
SPY,20260115,202601,14:15,855,zero_dte,PUT,0.4129311711380372,0.2826072838139006,0.4129311711380372,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260116,202601,10:00,600,zero_dte,CALL,0.49045817645849615,0.49045817645849615,0.22894315052834363,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260120,202601,10:00,600,zero_dte,CALL,0.5341597441057067,0.5341597441057067,0.19067475140362777,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260121,202601,10:00,600,zero_dte,PUT,0.5285454589113856,0.21458096496004272,0.5285454589113856,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260122,202601,10:00,600,zero_dte,CALL,0.5266238318246403,0.5266238318246403,0.196143496653556,0.5,-0.3,0.5,thr0.393_maxday1,202601
SPY,20260123,202601,10:30,630,zero_dte,PUT,0.5093724583239074,0.24103071968728276,0.5093724583239074,0.5,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260126,202601,10:30,630,zero_dte,PUT,0.4016027058654226,0.3466867420052649,0.4016027058654226,0.5,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260127,202601,10:00,600,zero_dte,PUT,0.6228119324024681,0.17190411091996183,0.6228119324024681,-0.3,-0.3,-0.3,thr0.393_maxday1,202601
SPY,20260128,202601,10:00,600,zero_dte,PUT,0.49886789075293086,0.23134257681660123,0.49886789075293086,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260129,202601,10:30,630,zero_dte,PUT,0.4076879996930633,0.3757691553181172,0.4076879996930633,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260130,202601,10:15,615,zero_dte,PUT,0.4630061429477835,0.27241568263638205,0.4630061429477835,-0.3,0.5,0.5,thr0.393_maxday1,202601
SPY,20260202,202602,10:00,600,zero_dte,PUT,0.4189087062558915,0.32624928454209506,0.4189087062558915,0.5,-0.3,-0.3,thr-999.000_maxday1,202602
SPY,20260203,202602,10:00,600,zero_dte,PUT,0.6556205270864836,0.18213063947592925,0.6556205270864836,-0.3,0.5,0.5,thr-999.000_maxday1,202602
SPY,20260204,202602,10:00,600,zero_dte,CALL,0.3948548094855484,0.3948548094855484,0.27222223159194053,0.5,-0.3,0.5,thr-999.000_maxday1,202602
SPY,20260205,202602,10:00,600,zero_dte,PUT,0.6272869625948223,0.20189251172527084,0.6272869625948223,-0.3,0.5,0.5,thr-999.000_maxday1,202602
SPY,20260206,202602,10:00,600,zero_dte,PUT,0.6138314309725702,0.1881113947362358,0.6138314309725702,-0.3,0.5,0.5,thr-999.000_maxday1,202602
SPY,20260209,202602,10:00,600,zero_dte,PUT,0.3118527696471336,0.2756024687272036,0.3118527696471336,0.5,-0.3,-0.3,thr-999.000_maxday1,202602
SPY,20260210,202602,10:00,600,zero_dte,PUT,0.4670909727750478,0.14852504146559006,0.4670909727750478,0.5,-0.3,-0.3,thr-999.000_maxday1,202602
SPY,20260211,202602,10:00,600,zero_dte,PUT,0.7836784965875636,0.16370705062035468,0.7836784965875636,-0.3,0.5,0.5,thr-999.000_maxday1,202602
SPY,20260212,202602,10:00,600,zero_dte,CALL,0.38614772262914243,0.38614772262914243,0.24816270184857706,0.5,-0.3,0.5,thr-999.000_maxday1,202602
SPY,20260213,202602,10:00,600,zero_dte,PUT,0.7238708439925753,0.15825720840552662,0.7238708439925753,0.5,-0.3,-0.3,thr-999.000_maxday1,202602
