date,daily_pnl,cum_pnl
20260102,1000.0,1000.0
20260105,-3000.0,-2000.0
20260106,2500.0,500.0
20260107,-1500.0,-1000.0
20260108,2500.0,1500.0
20260109,-1500.0,0.0
20260112,-1500.0,-1500.0
20260113,2500.0,1000.0
20260114,2500.0,3500.0
20260115,-1500.0,2000.0
20260116,-1500.0,500.0
20260119,0.0,500.0
20260120,-1500.0,-1000.0
20260121,-1500.0,-2500.0
20260122,2500.0,0.0
20260123,-1500.0,-1500.0
20260126,-1500.0,-3000.0
20260127,-1500.0,-4500.0
20260128,2500.0,-2000.0
20260129,2500.0,500.0
20260130,2500.0,3000.0
20260202,-1500.0,1500.0
20260203,2500.0,4000.0
20260204,2500.0,6500.0
20260205,2500.0,9000.0
20260206,2500.0,11500.0
20260209,-1500.0,10000.0
20260210,-1500.0,8500.0
20260211,2500.0,11000.0
20260212,2500.0,13500.0
20260213,-1500.0,12000.0
20260216,0.0,12000.0
20260217,2500.0,14500.0
20260218,2500.0,17000.0
20260219,-1500.0,15500.0
20260220,-1500.0,14000.0
20260223,2500.0,16500.0
20260224,-1500.0,15000.0
20260225,-1500.0,13500.0
20260226,2500.0,16000.0
20260227,-1500.0,14500.0
20260302,2500.0,17000.0
20260303,2500.0,19500.0
20260304,-1500.0,18000.0
20260305,2500.0,20500.0
20260306,-1500.0,19000.0
20260309,2500.0,21500.0
20260310,2500.0,24000.0
20260311,2500.0,26500.0
20260312,2500.0,29000.0
20260313,2500.0,31500.0
20260316,2500.0,34000.0
20260317,-1500.0,32500.0
20260318,2500.0,35000.0
20260319,2500.0,37500.0
20260320,-1500.0,36000.0
20260323,-1500.0,34500.0
20260324,2500.0,37000.0
20260325,2500.0,39500.0
20260326,-1500.0,38000.0
20260327,0.0,38000.0
20260330,0.0,38000.0
20260331,2500.0,40500.0
20260401,0.0,40500.0
20260402,1000.0,41500.0
20260403,0.0,41500.0
20260406,5000.0,46500.0
20260407,2500.0,49000.0
20260408,-1500.0,47500.0
20260409,0.0,47500.0
20260410,1000.0,48500.0
20260413,2500.0,51000.0
20260414,0.0,51000.0
20260415,0.0,51000.0
20260416,1000.0,52000.0
20260417,-1500.0,50500.0
20260420,2500.0,53000.0
20260421,2500.0,55500.0
20260422,-1500.0,54000.0
20260423,-1500.0,52500.0
20260424,-1500.0,51000.0
20260427,-1500.0,49500.0
20260428,0.0,49500.0
20260429,2500.0,52000.0
20260430,-1500.0,50500.0
20260501,2500.0,53000.0
20260504,-1500.0,51500.0
20260505,2500.0,54000.0
20260506,2500.0,56500.0
20260507,-1500.0,55000.0
20260508,-1500.0,53500.0
20260511,0.0,53500.0
20260512,2500.0,56000.0
20260513,-1500.0,54500.0
20260514,-1500.0,53000.0
20260515,-500.0,52500.0
20260518,5000.0,57500.0
20260519,-1500.0,56000.0
20260520,0.0,56000.0
20260521,-3000.0,53000.0
20260522,2500.0,55500.0
20260525,0.0,55500.0
20260526,0.0,55500.0
20260527,-1500.0,54000.0
20260528,0.0,54000.0
20260529,0.0,54000.0
20260601,-1500.0,52500.0
20260602,-3000.0,49500.0
20260603,-1500.0,48000.0
20260604,-1500.0,46500.0
20260605,2500.0,49000.0
20260608,2500.0,51500.0
20260609,-1500.0,50000.0
20260610,-1500.0,48500.0
20260611,-1500.0,47000.0
20260612,2500.0,49500.0
20260615,-1500.0,48000.0
20260616,-1500.0,46500.0
20260617,0.0,46500.0
20260618,-1500.0,45000.0
20260619,0.0,45000.0
20260622,-1500.0,43500.0
20260623,2500.0,46000.0
20260624,-1500.0,44500.0
20260625,-1500.0,43000.0
20260626,-1500.0,41500.0
20260629,2500.0,44000.0
20260630,-1500.0,42500.0
