path,dir,file,ticker,select_window,select_pass,test_pass,pass_both,select_trades,select_win_rate,select_profit_factor,select_pnl_return,select_min_month_trades,select_positive_months,select_call_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_min_month_trades,test_positive_months,test_call_rate
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,h2,False,False,False,232,0.4051724137931034,0.8100337889481214,-5.090987817393745,0,3,0.29310344827586204,265,0.4641509433962264,0.9269257832590965,-1.737432649490927,19,3,0.6830188679245283
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,octdec,False,False,False,104,0.4230769230769231,1.0006478579332718,0.008360036027739715,23,2,0.4326923076923077,265,0.4641509433962264,0.9269257832590965,-1.737432649490927,19,3,0.6830188679245283
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,h2,False,False,False,312,0.42628205128205127,0.8386632859597665,-5.494524270500893,0,2,0.5224358974358975,196,0.5153061224489796,1.1636867995951488,2.8786876875265177,22,3,0.6530612244897959
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,octdec,False,False,False,213,0.43661971830985913,0.9980212564855004,-0.04603839235177176,23,1,0.6619718309859155,196,0.5153061224489796,1.1636867995951488,2.8786876875265177,22,3,0.6530612244897959
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,h2,False,False,False,130,0.3923076923076923,0.5833141727321591,-5.509034664409078,0,1,0.3230769230769231,287,0.5052264808362369,1.1537957486361508,3.855231688041467,28,4,0.6062717770034843
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,octdec,False,False,False,45,0.3333333333333333,0.529881737544845,-2.905698300074096,0,0,0.5111111111111111,287,0.5052264808362369,1.1537957486361508,3.855231688041467,28,4,0.6062717770034843
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,h2,False,False,False,216,0.4351851851851852,0.974576358506656,-0.7904163648348252,0,3,0.41203703703703703,214,0.48598130841121495,1.2685547971549866,6.205225097532634,19,4,0.49065420560747663
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,octdec,False,False,False,107,0.4485981308411215,1.0219864822656997,0.35157643549327716,19,2,0.4766355140186916,214,0.48598130841121495,1.2685547971549866,6.205225097532634,19,4,0.49065420560747663
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,h2,False,False,False,264,0.42803030303030304,1.0141727105669258,0.5296833320111323,19,3,0.24621212121212122,252,0.4603174603174603,1.1538661395747163,3.8732269245181623,19,3,0.5873015873015873
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,octdec,False,False,False,63,0.4444444444444444,1.0374659760340157,0.32553598354366153,19,1,0.3968253968253968,252,0.4603174603174603,1.1538661395747163,3.8732269245181623,19,3,0.5873015873015873
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,h2,False,True,False,258,0.42248062015503873,0.9571940965878536,-1.548387697892705,21,3,0.2558139534883721,294,0.5170068027210885,1.3570206545230332,10.604610289739595,34,3,0.5782312925170068
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,octdec,False,True,False,82,0.4024390243902439,0.8846770358124743,-1.4520452416305287,21,1,0.25609756097560976,294,0.5170068027210885,1.3570206545230332,10.604610289739595,34,3,0.5782312925170068
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,h2,False,False,False,248,0.43548387096774194,0.8509250118958808,-3.4162766911275186,0,2,0.3870967741935484,303,0.46864686468646866,0.7978047808768077,-4.827794717077353,19,2,0.6039603960396039
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,octdec,True,False,False,106,0.5,1.3480306601636995,2.96861591699692,23,2,0.5188679245283019,303,0.46864686468646866,0.7978047808768077,-4.827794717077353,19,2,0.6039603960396039
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,h2,False,False,False,158,0.43670886075949367,0.9432428628639319,-0.7226986256552826,0,3,0.5759493670886076,151,0.5099337748344371,1.114752330094145,1.2209509530652767,16,3,0.6622516556291391
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,octdec,False,False,False,63,0.5079365079365079,1.5348248858706501,2.3731941984015554,0,2,0.7301587301587301,151,0.5099337748344371,1.114752330094145,1.2209509530652767,16,3,0.6622516556291391
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,h2,False,False,False,216,0.46296296296296297,1.0195468345442658,0.3109798243285461,20,4,0.46296296296296297,207,0.47342995169082125,0.9091252609264849,-1.2869969041206166,15,3,0.6376811594202898
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,octdec,False,False,False,108,0.49074074074074076,1.10645725147568,0.9115767291935276,23,2,0.49074074074074076,207,0.47342995169082125,0.9091252609264849,-1.2869969041206166,15,3,0.6376811594202898
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,h2,False,False,False,210,0.37142857142857144,0.9172119591026027,-3.2008043367397563,0,2,0.47619047619047616,112,0.48214285714285715,1.4764730097191114,7.919452810709423,0,4,0.7232142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,octdec,False,False,False,63,0.49206349206349204,1.4971663272922315,4.524883515610135,0,2,0.7777777777777778,112,0.48214285714285715,1.4764730097191114,7.919452810709423,0,4,0.7232142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,h2,False,False,False,90,0.4222222222222222,1.1252167322606221,1.7797482103097384,0,1,0.6444444444444445,230,0.45652173913043476,1.2388306363256933,8.4764785977429,16,4,0.7217391304347827
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,octdec,False,False,False,61,0.4426229508196721,1.1993122703625232,1.9009215796488819,0,1,0.6885245901639344,230,0.45652173913043476,1.2388306363256933,8.4764785977429,16,4,0.7217391304347827
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,h2,False,False,False,217,0.39631336405529954,1.0123733993702144,0.4496379791085712,0,1,0.3548387096774194,219,0.45662100456621,1.2222982479303142,7.49057280756948,0,3,0.7168949771689498
research_papers\JEPA\results\event_option_variant_streams_full20_2024_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,octdec,False,False,False,87,0.39080459770114945,0.8396113752843226,-2.4141663389739008,0,0,0.6666666666666666,219,0.45662100456621,1.2222982479303142,7.49057280756948,0,3,0.7168949771689498
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,h2,False,False,False,118,0.3813559322033898,0.9091107116206226,-1.5152219269068228,0,1,0.4152542372881356,239,0.4476987447698745,1.0998551837718047,3.235981823496529,21,4,0.4100418410041841
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPXW,octdec,False,False,False,41,0.4146341463414634,0.7910856770492245,-0.9697856904604487,0,0,0.7804878048780488,239,0.4476987447698745,1.0998551837718047,3.235981823496529,21,4,0.4100418410041841
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,h2,False,False,False,330,0.37272727272727274,0.8824591226488163,-5.331139083531695,0,2,0.4121212121212121,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,SPY,octdec,False,False,False,129,0.4263565891472868,0.9408822862428503,-0.8252285162837645,0,0,0.7209302325581395,187,0.44385026737967914,1.1223851723758762,3.1275956301022325,0,3,0.43315508021390375
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,h2,False,False,False,175,0.4342857142857143,1.1525232808545818,3.4329732782056217,0,4,0.38285714285714284,133,0.37593984962406013,0.7359493456690508,-5.590995334882628,17,3,0.41353383458646614
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d50ret\event_option_gate_trades.csv,d50ret,event_option_gate_trades.csv,QQQ,octdec,False,False,False,99,0.42424242424242425,1.0567516898276785,0.7027433922537201,0,1,0.47474747474747475,133,0.37593984962406013,0.7359493456690508,-5.590995334882628,17,3,0.41353383458646614
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,h2,False,False,False,118,0.3983050847457627,0.9410987030947239,-1.1387465383334168,0,3,0.4406779661016949,332,0.42168674698795183,1.06144250550591,2.755536566085576,36,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPXW,octdec,False,False,False,57,0.3684210526315789,0.9109255209825353,-0.9188093364790746,0,1,0.6666666666666666,332,0.42168674698795183,1.06144250550591,2.755536566085576,36,3,0.5301204819277109
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,h2,False,False,False,118,0.4067796610169492,1.0437469803921036,0.7929609750192932,0,4,0.4406779661016949,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,32,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,SPY,octdec,False,False,False,54,0.35185185185185186,0.9511325166830545,-0.48809296640383837,0,1,0.6666666666666666,284,0.40492957746478875,0.9622063413913331,-1.6215203255823636,32,3,0.4612676056338028
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,h2,False,False,False,132,0.36363636363636365,0.8045668122975564,-4.486605169577508,0,2,0.3106060606060606,212,0.4481132075471698,1.1305705710379792,3.6942375366210074,19,5,0.589622641509434
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65ret\event_option_gate_trades.csv,d65ret,event_option_gate_trades.csv,QQQ,octdec,False,False,False,72,0.3888888888888889,0.8868028862952854,-1.4355813352161106,0,1,0.375,212,0.4481132075471698,1.1305705710379792,3.6942375366210074,19,5,0.589622641509434
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,h2,False,False,False,232,0.4051724137931034,0.8100337889481214,-5.090987817393745,0,3,0.29310344827586204,265,0.4641509433962264,0.9269257832590965,-1.737432649490927,19,3,0.6830188679245283
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPXW,octdec,False,False,False,104,0.4230769230769231,1.0006478579332718,0.008360036027739715,23,2,0.4326923076923077,265,0.4641509433962264,0.9269257832590965,-1.737432649490927,19,3,0.6830188679245283
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,h2,False,False,False,312,0.42628205128205127,0.8386632859597665,-5.494524270500893,0,2,0.5224358974358975,196,0.5153061224489796,1.1636867995951488,2.8786876875265177,22,3,0.6530612244897959
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,SPY,octdec,False,False,False,213,0.43661971830985913,0.9980212564855004,-0.04603839235177176,23,1,0.6619718309859155,196,0.5153061224489796,1.1636867995951488,2.8786876875265177,22,3,0.6530612244897959
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,h2,False,False,False,130,0.3923076923076923,0.5833141727321591,-5.509034664409078,0,1,0.3230769230769231,287,0.5052264808362369,1.1537957486361508,3.855231688041467,28,4,0.6062717770034843
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d65win\event_option_gate_trades.csv,d65win,event_option_gate_trades.csv,QQQ,octdec,False,False,False,45,0.3333333333333333,0.529881737544845,-2.905698300074096,0,0,0.5111111111111111,287,0.5052264808362369,1.1537957486361508,3.855231688041467,28,4,0.6062717770034843
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,h2,False,False,False,216,0.4351851851851852,0.974576358506656,-0.7904163648348252,0,3,0.41203703703703703,214,0.48598130841121495,1.2685547971549866,6.205225097532634,19,4,0.49065420560747663
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPXW,octdec,False,False,False,107,0.4485981308411215,1.0219864822656997,0.35157643549327716,19,2,0.4766355140186916,214,0.48598130841121495,1.2685547971549866,6.205225097532634,19,4,0.49065420560747663
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,h2,False,False,False,264,0.42803030303030304,1.0141727105669258,0.5296833320111323,19,3,0.24621212121212122,252,0.4603174603174603,1.1538661395747163,3.8732269245181623,19,3,0.5873015873015873
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,SPY,octdec,False,False,False,63,0.4444444444444444,1.0374659760340157,0.32553598354366153,19,1,0.3968253968253968,252,0.4603174603174603,1.1538661395747163,3.8732269245181623,19,3,0.5873015873015873
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,h2,False,True,False,258,0.42248062015503873,0.9571940965878536,-1.548387697892705,21,3,0.2558139534883721,294,0.5170068027210885,1.3570206545230332,10.604610289739595,34,3,0.5782312925170068
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80\event_option_gate_trades.csv,d80,event_option_gate_trades.csv,QQQ,octdec,False,True,False,82,0.4024390243902439,0.8846770358124743,-1.4520452416305287,21,1,0.25609756097560976,294,0.5170068027210885,1.3570206545230332,10.604610289739595,34,3,0.5782312925170068
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,h2,False,False,False,248,0.43548387096774194,0.8509250118958808,-3.4162766911275186,0,2,0.3870967741935484,303,0.46864686468646866,0.7978047808768077,-4.827794717077353,19,2,0.6039603960396039
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPXW,octdec,True,False,False,106,0.5,1.3480306601636995,2.96861591699692,23,2,0.5188679245283019,303,0.46864686468646866,0.7978047808768077,-4.827794717077353,19,2,0.6039603960396039
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,h2,False,False,False,158,0.43670886075949367,0.9432428628639319,-0.7226986256552826,0,3,0.5759493670886076,151,0.5099337748344371,1.114752330094145,1.2209509530652767,16,3,0.6622516556291391
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,SPY,octdec,False,False,False,63,0.5079365079365079,1.5348248858706501,2.3731941984015554,0,2,0.7301587301587301,151,0.5099337748344371,1.114752330094145,1.2209509530652767,16,3,0.6622516556291391
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,h2,False,False,False,216,0.46296296296296297,1.0195468345442658,0.3109798243285461,20,4,0.46296296296296297,207,0.47342995169082125,0.9091252609264849,-1.2869969041206166,15,3,0.6376811594202898
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_front\event_option_gate_trades.csv,d80_front,event_option_gate_trades.csv,QQQ,octdec,False,False,False,108,0.49074074074074076,1.10645725147568,0.9115767291935276,23,2,0.49074074074074076,207,0.47342995169082125,0.9091252609264849,-1.2869969041206166,15,3,0.6376811594202898
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,h2,False,False,False,210,0.37142857142857144,0.9172119591026027,-3.2008043367397563,0,2,0.47619047619047616,112,0.48214285714285715,1.4764730097191114,7.919452810709423,0,4,0.7232142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPXW,octdec,False,False,False,63,0.49206349206349204,1.4971663272922315,4.524883515610135,0,2,0.7777777777777778,112,0.48214285714285715,1.4764730097191114,7.919452810709423,0,4,0.7232142857142857
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,h2,False,False,False,90,0.4222222222222222,1.1252167322606221,1.7797482103097384,0,1,0.6444444444444445,230,0.45652173913043476,1.2388306363256933,8.4764785977429,16,4,0.7217391304347827
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,SPY,octdec,False,False,False,61,0.4426229508196721,1.1993122703625232,1.9009215796488819,0,1,0.6885245901639344,230,0.45652173913043476,1.2388306363256933,8.4764785977429,16,4,0.7217391304347827
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,h2,False,False,False,217,0.39631336405529954,1.0123733993702144,0.4496379791085712,0,1,0.3548387096774194,219,0.45662100456621,1.2222982479303142,7.49057280756948,0,3,0.7168949771689498
research_papers\JEPA\results\event_option_variant_streams_full20_2025_2026_v1\d80_zero\event_option_gate_trades.csv,d80_zero,event_option_gate_trades.csv,QQQ,octdec,False,False,False,87,0.39080459770114945,0.8396113752843226,-2.4141663389739008,0,0,0.6666666666666666,219,0.45662100456621,1.2222982479303142,7.49057280756948,0,3,0.7168949771689498
