ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months
QQQ,20250106,202501,10:00,600,zero_dte,CALL,0.0044800987780545,0.0044800987780545,-0.2243637930747013,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,824.0,0.0,4.0,4.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250106,202501,10:00,600,zero_dte,PUT,0.4932404241378992,0.2889397859522202,0.4932404241378992,0.5,-0.3,-0.3,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,574.0,0.0,4.0,3.0,18.0,False,primary,662.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250106,202501,10:00,600,zero_dte,PUT,0.4323673280405977,0.2944593348272559,0.4323673280405977,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,500.0,0.0,4.0,3.0,18.0,False,primary,578.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPXW,20250107,202501,10:00,600,zero_dte,PUT,0.7965249399789757,0.1348887809513048,0.7965249399789757,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,575.0,0.0,4.0,4.0,18.0,False,primary,663.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250107,202501,10:00,600,zero_dte,PUT,0.75772638752058,0.1368863985870997,0.75772638752058,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,501.0,0.0,4.0,4.0,18.0,False,primary,579.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPXW,20250108,202501,10:00,600,zero_dte,PUT,0.6337596592709068,0.2510278211496254,0.6337596592709068,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,576.0,0.0,5.0,5.0,18.0,False,primary,664.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250108,202501,10:00,600,zero_dte,PUT,0.6673188930471684,0.2551299215329453,0.6673188930471684,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,502.0,0.0,5.0,5.0,18.0,False,primary,580.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250108,202501,10:15,615,zero_dte,CALL,-0.1803418594485562,-0.1803418594485562,-0.2999801344541903,0.5,-0.3,0.5,thr-0.209_maxday3,202501,615.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,825.0,0.0,5.0,5.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250108,202501,11:15,675,zero_dte,PUT,-0.1937950797865357,-0.2720000115036964,-0.1937950797865357,0.5,-0.3,-0.3,thr-0.209_maxday3,202501,675.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,826.0,0.0,5.0,6.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250108,202501,13:00,780,zero_dte,PUT,-0.208149844702119,-0.2720000115036964,-0.208149844702119,0.5,-0.3,-0.3,thr-0.209_maxday3,202501,780.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,827.0,0.0,5.0,7.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250110,202501,10:00,600,zero_dte,PUT,0.7550652880050747,0.1303734424835214,0.7550652880050747,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,577.0,0.0,7.0,6.0,18.0,False,primary,665.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250110,202501,10:00,600,zero_dte,PUT,0.78674070565731,0.1239385100458203,0.78674070565731,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,503.0,0.0,7.0,6.0,18.0,False,primary,581.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250110,202501,10:30,630,zero_dte,CALL,-0.1997906622986871,-0.1997906622986871,-0.3000000119209289,0.5,-0.3,0.5,thr-0.209_maxday3,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,828.0,0.0,7.0,8.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250113,202501,10:00,600,zero_dte,CALL,-0.1041782907911912,-0.1041782907911912,-0.3000000119209289,0.5,-0.3,0.5,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,829.0,0.0,8.0,9.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250113,202501,10:00,600,zero_dte,PUT,0.461236909652047,0.3378550062182447,0.461236909652047,0.5,-0.3,-0.3,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,578.0,0.0,8.0,7.0,18.0,False,primary,666.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250113,202501,10:00,600,zero_dte,PUT,0.4500192084174858,0.3717294388314764,0.4500192084174858,0.5,-0.3,-0.3,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,504.0,0.0,8.0,7.0,18.0,False,primary,582.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250114,202501,10:00,600,zero_dte,CALL,0.1797601377419689,0.1797601377419689,-0.3000000119209289,0.5,-0.3,0.5,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,830.0,0.0,8.0,10.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250114,202501,10:15,615,zero_dte,PUT,0.5667612051293378,0.2747300228180904,0.5667612051293378,-0.3,0.5,0.5,thr0.437_maxday1,202501,615.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,579.0,0.0,8.0,8.0,18.0,False,primary,667.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250114,202501,10:15,615,zero_dte,PUT,0.6309462643991295,0.2673790242002347,0.6309462643991295,-0.3,0.5,0.5,thr0.430_maxday1,202501,615.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,505.0,0.0,8.0,8.0,18.0,False,primary,583.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250114,202501,10:30,630,zero_dte,CALL,-0.1528537392024854,-0.1528537392024854,-0.3000000119209289,-0.3,0.5,-0.3,thr-0.209_maxday3,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,831.0,0.0,8.0,11.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250115,202501,10:00,600,zero_dte,PUT,0.547386337015008,0.1530314519336971,0.547386337015008,-0.3,-0.3,-0.3,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,580.0,0.0,9.0,9.0,18.0,False,primary,668.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250115,202501,10:00,600,zero_dte,PUT,0.5379458640852423,0.1563052185981989,0.5379458640852423,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,506.0,0.0,9.0,9.0,18.0,False,primary,584.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250115,202501,10:15,615,zero_dte,PUT,-0.2026671385307562,-0.2959867196945559,-0.2026671385307562,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,615.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,832.0,0.0,9.0,12.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250116,202501,10:00,600,zero_dte,CALL,0.1925202450834221,0.1925202450834221,-0.2999999482074599,0.5,-0.3,0.5,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,833.0,0.0,10.0,13.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPY,20250116,202501,10:15,615,zero_dte,PUT,0.4532997503566091,0.3036812804877096,0.4532997503566091,0.5,-0.3,-0.3,thr0.430_maxday1,202501,615.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,507.0,0.0,10.0,10.0,18.0,False,primary,585.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250116,202501,10:30,630,zero_dte,CALL,-0.1154850250374825,-0.1154850250374825,-0.3000000122184889,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,834.0,0.0,10.0,14.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250116,202501,10:30,630,zero_dte,PUT,0.5324055401569568,0.2077554555545922,0.5324055401569568,0.5,-0.3,-0.3,thr0.437_maxday1,202501,630.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,581.0,0.0,10.0,10.0,18.0,False,primary,669.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250117,202501,10:00,600,zero_dte,PUT,-0.179853260820738,-0.2328816771826362,-0.179853260820738,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,835.0,0.0,11.0,15.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250117,202501,10:00,600,zero_dte,PUT,0.4419173087024127,0.2673446234887869,0.4419173087024127,-0.3,-0.3,-0.3,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,582.0,0.0,11.0,11.0,18.0,False,primary,670.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250117,202501,10:00,600,zero_dte,PUT,0.5318089904113562,0.1510298636233857,0.5318089904113562,-0.3,-0.3,-0.3,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,508.0,0.0,11.0,11.0,18.0,False,primary,586.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250117,202501,10:45,645,zero_dte,PUT,-0.1738027920937726,-0.3000000119209289,-0.1738027920937726,0.5,-0.3,-0.3,thr-0.209_maxday3,202501,645.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,836.0,0.0,11.0,16.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250117,202501,11:30,690,zero_dte,PUT,-0.1912770918017831,-0.3000000119209289,-0.1912770918017831,-0.3,0.5,0.5,thr-0.209_maxday3,202501,690.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,837.0,0.0,11.0,17.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
SPXW,20250121,202501,10:00,600,zero_dte,PUT,0.6332264331394885,0.1708370545613686,0.6332264331394885,-0.3,0.5,0.5,thr0.437_maxday1,202501,600.0,SPXW,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spxw\stream_selector_trades.csv,583.0,0.0,12.0,12.0,18.0,False,primary,671.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
SPY,20250121,202501,10:00,600,zero_dte,PUT,0.6295725335962304,0.1889570787031531,0.6295725335962304,-0.3,0.5,0.5,thr0.430_maxday1,202501,600.0,SPY,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\spy\stream_selector_trades.csv,509.0,0.0,12.0,12.0,18.0,False,primary,587.0,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_causal_2023_2026_v1\combined_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_d25_strict_backfill_d50max3_cau_combined,"202407,202408,202409,202410,202411,202412"
QQQ,20250121,202501,10:30,630,zero_dte,CALL,-0.1967721663135629,-0.1967721663135629,-0.2718691232210426,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,630.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,838.0,0.0,12.0,18.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
QQQ,20250122,202501,10:00,600,zero_dte,PUT,-0.1326398981275555,-0.3097759507515185,-0.1326398981275555,-0.3,-0.3,-0.3,thr-0.209_maxday3,202501,600.0,QQQ,research_papers\JEPA\results\_diagnostics\outer_stream_selector_dense15_param_scan_2025_202604\s6_m19_vw0p5\qqq\stream_selector_trades.csv,839.0,0.0,13.0,19.0,18.0,False,primary,,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill18_max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_return_valthr_d25_monthly_backfill1_monthly_volume_backfill,"202407,202408,202409,202410,202411,202412"
